address,baths,beds,city,date_sold,hoa_fee,last_sold_price,latitude,longitude,parking,price,property_value,rent_high,rent_low,rent_value,sqft,tax_assessed_value,tax_rate,type,year_built,zest_high,zest_low,zest_value,zestimate
"4670 Holiday Dr UNIT 104,",2.0,2.0,"Boulder, CO 80304",06/28/13,,340500,40.060075,-105.278436,,340500.0,340500,2500.0,1900.0,2200.0,1102.0,354100,0.0054,Condo,2005,502000.0,445000.0,478452.0,478452.0
"850 W Moorhead Cir APT 3E,",1.0,1.0,"Boulder, CO 80305",11/06/14,,150000,39.981865,-105.238478,1 space,150000.0,150000,1500.0,1100.0,1250.0,621.0,123100,0.0054,Condo,1972,206000.0,174000.0,190708.0,190708.0
"4500 Baseline Rd APT 3102,",2.0,2.0,"Boulder, CO 80303",02/10/15, 249,330000,39.999318,-105.23762,"Garage - Attached, 190 sqft garage",330000.0,330000,2400.0,1700.0,1975.0,1094.0,295800,0.0054,Townhouse,2004,446000.0,366000.0,398200.0,398200.0
"3 Wildwood Ln,",4.0,5.0,"Boulder, CO 80304",01/19/16,,1345000,40.056182,-105.311261,"Garage - Attached, 6 spaces, 1143 sqft garage",1345000.0,1345000,6100.0,1500.0,5236.0,4400.0,892100,0.0054,Single Family,1991,1590000.0,1090000.0,1324403.0,1324403.0
"2727 Folsom St APT 340,",1.0,1.0,"Boulder, CO 80304",07/17/14, 153,150000,40.027474,-105.264374,,150000.0,150000,2500.0,1200.0,1495.0,435.0,103800,0.0054,Condo,1989,196000.0,137000.0,178255.0,178255.0
"2227 Canyon Blvd APT 307,",0.0,0.0,"Boulder, CO 80302",06/08/15,,190000,40.018063,-105.265679,,190000.0,190000,2200.0,1200.0,1535.0,0.0,,0.0054,Single Family,,247000.0,168000.0,209486.0,209486.0
"2205 Bluff St,",3.0,4.0,"Boulder, CO 80304",07/31/15,,1332000,40.024832,-105.268154,"Garage - Attached, 2 spaces, 600 sqft garage",1332000.0,1332000,7000.0,4400.0,5994.0,2731.0,875500,0.0054,Single Family,1925,1610000.0,1380000.0,1516420.0,1516420.0
"1155 Portland Pl APT 3,",1.0,1.0,"Boulder, CO 80304",09/17/15,,362300,40.023479,-105.28223,,362300.0,362300,2400.0,1700.0,1915.0,994.0,272500,0.0054,Condo,1900,470000.0,365000.0,423859.0,423859.0
"3920 Newport Ln,",3.5,4.0,"Boulder, CO 80304",04/02/15, 20,1003500,40.045689,-105.290395,"Garage - Detached, 2 spaces, 440 sqft garage",1003500.0,1003500,4900.0,3100.0,4258.0,3120.0,742000,0.0054,Single Family,1978,1160000.0,1000000.0,1076587.0,1076587.0
"911 Lincoln Pl,",3.0,3.0,"Boulder, CO 80302",03/22/16,,840000,40.004016,-105.281394,"Garage - Attached, 140 sqft garage",840000.0,840000,4400.0,2700.0,3475.0,1926.0,752600,0.0054,Single Family,1935,953000.0,846000.0,890327.0,890327.0
"6158 Willow Ln,",2.0,2.0,"Boulder, CO 80301",10/06/14,,230000,40.05973,-105.210492,"Garage - Attached, 200 sqft garage",230000.0,230000,1800.0,1300.0,1600.0,966.0,172300,0.0054,Condo,1983,288000.0,260000.0,274096.0,274096.0
"4624 Gordon Dr,",1.0,2.0,"Boulder, CO 80305",05/22/15,,699000,39.977243,-105.240578,"On street, 2 spaces, 264 sqft garage",699000.0,699000,,,,884.0,509700,0.0054,Apartment,1983,3000.0,2000.0,Unavailable,
"4668 Ingram Ct,",2.0,5.0,"Boulder, CO 80305",07/31/14,,462000,39.987122,-105.240296,Off street,462000.0,462000,3000.0,2400.0,2600.0,2050.0,360900,0.0054,Single Family,1961,688000.0,610000.0,648738.0,648738.0
"5230 2nd St,",3.5,4.0,"Boulder, CO 80304",07/18/14,,1522500,40.067256,-105.289772,"Garage - Attached, 708 sqft garage",1522500.0,1522500,4900.0,1700.0,4291.0,3748.0,575000,0.0054,Single Family,2012,1190000.0,988000.0,1085252.0,1085252.0
"3240 Iris Ave # G403,",1.5,2.0,"Boulder, CO 80301",03/18/16,,282000,40.03622,-105.251007,"Garage - Attached, 180 sqft garage",282000.0,282000,1700.0,1200.0,1525.0,966.0,187600,0.0054,Condo,1971,257000.0,223000.0,244955.0,244955.0
"1201 Balsam Ave APT 301,",1.0,2.0,"Boulder, CO 80304",07/16/15,,450000,40.027046,-105.281738,"Garage - Detached, Off street, 1 space, 200 sqft garage",450000.0,450000,2900.0,1800.0,2325.0,835.0,404000,0.0054,Condo,1951,526000.0,466000.0,500905.0,500905.0
"7275 Terrace Pl,",2.0,3.0,"Boulder, CO 80303",08/26/15,,862500,39.9901,-105.183685,"Garage - Attached, 300 sqft garage",862500.0,862500,4200.0,2700.0,3500.0,2642.0,497800,0.0054,Single Family,1964,914000.0,776000.0,862039.0,862039.0
"1850 Folsom St APT 1011,",2.0,2.0,"Boulder, CO 80302",07/02/13,,315000,40.019569,-105.262559,162 sqft garage,315000.0,315000,2500.0,2100.0,2300.0,1357.0,307100,0.0054,Condo,1971,495000.0,447000.0,471030.0,471030.0
"3558 Smuggler Way,",2.5,3.0,"Boulder, CO 80305",04/15/15,,520500,39.965616,-105.251039,"Garage - Detached, 231 sqft garage",520500.0,520500,3000.0,2200.0,2500.0,1548.0,357400,0.0054,Condo,1978,578000.0,518000.0,545002.0,545002.0
"5550 Stonewall Pl APT 31,",1.0,1.0,"Boulder, CO 80303",05/06/14, 219,185000,40.000346,-105.22505,"Garage - Detached, 288 sqft garage",185000.0,185000,1600.0,1200.0,1300.0,706.0,155600,0.0054,Condo,1986,246000.0,218000.0,232233.0,232233.0
"2905 Moorhead Ave,",2.0,2.0,"Boulder, CO 80305",08/02/13,,315000,39.998646,-105.256815,"Garage - Detached, 276 sqft garage",315000.0,315000,2700.0,1900.0,2200.0,958.0,270600,0.0054,Single Family,1954,523000.0,445000.0,483919.0,483919.0
"1707 Yarmouth Ave UNIT 206,",1.0,1.0,"Boulder, CO 80304",06/27/13,,140133,40.058654,-105.275947,,140133.0,140133,2100.0,1300.0,1600.0,734.0,134100,0.0054,Condo,2011,189000.0,145000.0,166158.0,166158.0
"1576 Bradley Dr # 101C,",1.0,2.0,"Boulder, CO 80305",05/20/15,,210000,39.971753,-105.23808,1 space,210000.0,210000,2000.0,1500.0,1750.0,1016.0,180600,0.0054,Townhouse,1982,320000.0,254000.0,288418.0,288418.0
"3830 Broadway St APT 32,",2.5,3.0,"Boulder, CO 80304",12/23/14,,315500,40.044415,-105.281881,Off street,315500.0,315500,2900.0,2000.0,2300.0,1500.0,235000,0.0054,Townhouse,1971,453000.0,374000.0,415386.0,415386.0
"3193 Redstone Ln # B6,",1.0,2.0,"Boulder, CO 80305",07/08/14,,301500,39.967286,-105.253431,"Garage - Detached, 240 sqft garage",301500.0,301500,2600.0,1700.0,1895.0,832.0,240300,0.0054,Condo,1978,396000.0,359000.0,377480.0,377480.0
"3130 14th St,",3.0,4.0,"Boulder, CO 80304",03/03/15,,682400,40.03232,-105.277189,"Garage - Attached, Off street, On street, 286 sqft garage",682400.0,682400,4900.0,3000.0,3712.0,2168.0,459700,0.0054,Single Family,1960,1030000.0,845000.0,939389.0,939389.0
"3100 Fremont St,",3.0,3.0,"Boulder, CO 80304",05/18/15,,876000,40.031426,-105.264783,"Garage - Attached, 540 sqft garage",876000.0,876000,4200.0,2500.0,3205.0,2104.0,498700,0.0054,Single Family,1960,876000.0,738000.0,811302.0,811302.0
"125 Mineola Ct,",4.0,4.0,"Boulder, CO 80303",04/11/14, 67,515000,39.988477,-105.222211,"Garage - Attached, 400 sqft garage",515000.0,515000,3500.0,2500.0,3000.0,1990.0,459100,0.0054,Single Family,1990,650000.0,588000.0,619132.0,619132.0
"2515 Juniper Ave,",2.0,4.0,"Boulder, CO 80304",06/28/13,,629814,40.037773,-105.264309,"Garage - Detached, 480 sqft garage",629814.0,629814,4000.0,2500.0,3100.0,2288.0,549300,0.0054,Single Family,1973,831000.0,730000.0,776838.0,776838.0
"2882 Sundown Ln APT 106,",1.0,1.0,"Boulder, CO 80303",03/31/15,,213000,40.009815,-105.25635,"Garage - Attached, 180 sqft garage",213000.0,213000,1700.0,1000.0,1350.0,609.0,153400,0.0054,Condo,1985,261000.0,216000.0,237084.0,237084.0
"2892 95th St,",6.0,5.0,"Boulder, CO 80301",11/07/13,,1022000,40.028282,-105.13031,"Garage - Attached, 752 sqft garage",1022000.0,1022000,7100.0,1600.0,5490.0,5016.0,1039500,0.0054,Single Family,2006,1510000.0,1210000.0,1389562.0,1389562.0
"970 Aurora Ave APT F301,",2.0,2.0,"Boulder, CO 80302",01/14/16,,1250000,40.003574,-105.280586,"Garage - Attached, 230 sqft garage",1250000.0,1250000,3900.0,2100.0,2995.0,1443.0,202600,0.0054,Condo,1999,756000.0,566000.0,657718.0,657718.0
"1501 Lee Hill Rd UNIT 10,",0.0,0.0,"Boulder, CO 80304",03/15/16,,520000,40.062382,-105.278454,,520000.0,520000,3700.0,2300.0,2850.0,1875.0,328100,0.0054,Condo,2003,652000.0,504000.0,572336.0,572336.0
"3002 Redstone Ln # F1,",2.0,2.0,"Boulder, CO 80305",09/17/15,,375000,39.967306,-105.254137,"Garage - Detached, 240 sqft garage",375000.0,375000,2500.0,1700.0,1950.0,1064.0,292000,0.0054,Condo,1978,414000.0,374000.0,394062.0,394062.0
"3250 Oneal Cir APT B22,",1.0,2.0,"Boulder, CO 80301",03/01/16,,237000,40.03456,-105.25157,,237000.0,237000,1600.0,1200.0,1450.0,767.0,161100,0.0054,Condo,1968,247000.0,221000.0,235621.0,235621.0
"2330 Kenwood Dr,",3.0,4.0,"Boulder, CO 80305",11/12/14,,945000,39.987327,-105.263984,"2 spaces, 595 sqft garage",945000.0,945000,5000.0,3300.0,4366.0,3228.0,728800,0.0054,Single Family,1959,1170000.0,1020000.0,1104211.0,1104211.0
"3176 7th St,",3.0,4.0,"Boulder, CO 80304",04/13/15,,950000,40.032438,-105.287665,,950000.0,950000,5100.0,2900.0,4403.0,2686.0,687800,0.0054,Single Family,1951,1190000.0,1050000.0,1114422.0,1114422.0
"4745 White Rock Cir APT C,",1.0,1.0,"Boulder, CO 80301",08/13/13,,162000,40.059809,-105.215132,"Carport, 1 space",162000.0,162000,1700.0,1200.0,1525.0,769.0,126300,0.0054,Condo,1982,226000.0,194000.0,211045.0,211045.0
"1320 Chambers Dr,",2.0,4.0,"Boulder, CO 80305",05/20/15,,722000,39.975419,-105.237108,"Garage - Attached, 300 sqft garage",722000.0,722000,3500.0,2400.0,2871.0,2560.0,461500,0.0054,Single Family,1970,798000.0,685000.0,752739.0,752739.0
"2340 Folsom St,",2.0,4.0,"Boulder, CO 80304",04/28/15,,710000,40.025028,-105.263108,"Garage - Attached, Off street, 0 space, 440 sqft garage",710000.0,710000,4500.0,2500.0,3400.0,2474.0,760000,0.0054,Townhouse,2015,1080000.0,903000.0,981230.0,981230.0
"1078 Rosehill Dr,",2.0,3.0,"Boulder, CO 80302",11/14/13,,825000,40.007072,-105.285236,"Garage - Attached, 240 sqft garage",825000.0,825000,6400.0,4000.0,5541.0,2531.0,758600,0.0054,Single Family,1952,1500000.0,1250000.0,1401718.0,1401718.0
"614 Tantra Dr # H,",1.0,2.0,"Boulder, CO 80305",03/05/15,,267500,39.984008,-105.238838,"Garage - Detached, 240 sqft garage",267500.0,267500,1800.0,1500.0,1750.0,816.0,213400,0.0054,Condo,1982,363000.0,295000.0,324477.0,324477.0
"5415 White Pl,",1.0,2.0,"Boulder, CO 80303",12/20/13,,242100,40.009861,-105.226644,361 sqft garage,242100.0,242100,2300.0,1700.0,1800.0,1056.0,250400,0.0054,Condo,1978,376000.0,305000.0,338852.0,338852.0
"3825 Norwood Ct,",3.5,5.0,"Boulder, CO 80304",07/15/13,,1022000,40.043972,-105.265371,"Garage - Attached, 792 sqft garage",1022000.0,1022000,6400.0,4100.0,5486.0,3692.0,856500,0.0054,Single Family,1986,1460000.0,1320000.0,1388302.0,1388302.0
"2810 E College Ave UNIT 307,",3.0,2.0,"Boulder, CO 80303",08/07/13,,475000,40.006947,-105.258095,"Garage - Attached, 0 space, 200 sqft garage",475000.0,475000,3000.0,2100.0,2490.0,1470.0,363000,0.0054,Condo,2008,534000.0,449000.0,504189.0,504189.0
"160 Iroquois Dr,",2.0,5.0,"Boulder, CO 80303",12/08/15,,665000,39.989656,-105.228475,"Garage - Attached, 588 sqft garage",665000.0,665000,3100.0,2400.0,2650.0,2520.0,388500,0.0054,Single Family,1965,692000.0,620000.0,659467.0,659467.0
"2523 Broadway St STE 302,",2.0,2.0,"Boulder, CO 80304",07/30/15,,875000,40.024089,-105.282409,"Garage - Attached, 200 sqft garage",875000.0,875000,4600.0,2800.0,3412.0,1440.0,480600,0.0054,Condo,2002,939000.0,805000.0,894193.0,894193.0
"4451 Wellington Rd,",3.5,4.0,"Boulder, CO 80301",01/05/16, 35,625000,40.055692,-105.21321,"Garage - Attached, 2 spaces, 624 sqft garage",625000.0,625000,3400.0,2600.0,2850.0,3372.0,459900,0.0054,Single Family,1988,715000.0,640000.0,681181.0,681181.0
"4928 Cornwall Dr,",2.25,3.0,"Boulder, CO 80301",09/29/14,,385450,40.06427,-105.170035,"Garage - Attached, 416 sqft garage",385450.0,385450,2900.0,2200.0,2450.0,2346.0,310200,0.0054,Single Family,1971,547000.0,481000.0,511312.0,511312.0
"517 22nd St,",1.0,3.0,"Boulder, CO 80302",05/28/14,,577000,39.998565,-105.265426,"Off street, On street",577000.0,577000,3400.0,2300.0,2700.0,1100.0,511300,0.0054,Single Family,1947,757000.0,658000.0,707918.0,707918.0
"3303 Madison Ave APT 207T,",1.0,1.0,"Boulder, CO 80303",07/26/13,,119600,40.006406,-105.249685,Off street,119600.0,119600,1300.0,1000.0,1250.0,608.0,104700,0.0054,Condo,1969,183000.0,154000.0,165260.0,165260.0
"2657 4th St,",2.75,4.0,"Boulder, CO 80304",01/10/14,,550000,40.024247,-105.291542,"Garage - Detached, 360 sqft garage",550000.0,550000,5300.0,3000.0,4409.0,4089.0,161700,0.0054,Single Family,2014,1370000.0,770000.0,1115644.0,1115644.0
"4870 Twin Lakes Rd APT 2,",2.0,2.0,"Boulder, CO 80301",11/13/13,,166500,40.063392,-105.195446,"Garage - Attached, Off street, On street, 264 sqft garage",166500.0,166500,1800.0,1500.0,1600.0,961.0,168100,0.0054,Condo,1994,311000.0,281000.0,296108.0,296108.0
"2640 Fremont St,",2.5,3.0,"Boulder, CO 80304",10/28/14,,304000,40.030907,-105.262624,,304000.0,304000,2700.0,2000.0,2300.0,1570.0,237000,0.0054,Single Family,1982,431000.0,349000.0,388158.0,388158.0
"3601 Arapahoe Ave UNIT 417,",1.0,0.0,"Boulder, CO 80303",10/21/15,,311000,40.015277,-105.248031,"Garage - Attached, 200 sqft garage",311000.0,311000,2400.0,1600.0,1795.0,842.0,266300,0.0054,Condo,2006,453000.0,326000.0,354224.0,354224.0
"860 W Moorhead Cir APT 1I,",2.0,2.0,"Boulder, CO 80305",07/20/15,,275000,39.98171,-105.237508,"Garage - Detached, 200 sqft garage",275000.0,275000,1900.0,1300.0,1700.0,759.0,193900,0.0054,Condo,1972,308000.0,279000.0,293376.0,293376.0
"2800 Kalmia Ave APT A124,",2.0,2.0,"Boulder, CO 80301",04/28/15, 445,223560,40.039403,-105.258014,,223560.0,223560,1800.0,1200.0,1525.0,880.0,148500,0.0054,Condo,1981,253000.0,227000.0,238911.0,238911.0
"7953 Grasmere Dr,",2.0,4.0,"Boulder, CO 80301",01/16/15,,485000,40.061741,-105.167819,"Garage - Attached, 459 sqft garage",485000.0,485000,2900.0,2300.0,2497.0,2137.0,362500,0.0054,Single Family,1972,554000.0,481000.0,517303.0,517303.0
"6112 Habitat Dr APT 2,",1.0,2.0,"Boulder, CO 80301",05/13/15, 220,205000,40.060165,-105.211421,"Carport, 135 sqft garage",205000.0,205000,1600.0,1200.0,1450.0,750.0,144100,0.0054,Condo,1984,233000.0,206000.0,221581.0,221581.0
"540 Mohawk Dr APT 3,",1.75,0.0,"Boulder, CO 80303",08/22/14,,350000,39.99658,-105.234804,"Garage - Detached, 162 sqft garage",350000.0,350000,2300.0,1700.0,1895.0,1111.0,294300,0.0054,Condo,1998,432000.0,391000.0,411364.0,411364.0
"32 Canon Park,",3.0,2.0,"Boulder, CO 80302",08/04/14,,825000,40.012348,-105.303138,"Garage - Detached, 280 sqft garage",825000.0,825000,5500.0,2900.0,4209.0,2569.0,703000,0.0054,Single Family,1930,1180000.0,948000.0,1064971.0,1064971.0
"2859 Shadow Creek Dr APT 306,",2.0,2.0,"Boulder, CO 80303",03/31/15,,285000,40.010765,-105.257239,,285000.0,285000,2700.0,1700.0,1895.0,901.0,233700,0.0054,Condo,1980,368000.0,333000.0,350748.0,350748.0
"6156 Habitat Dr,",2.5,3.0,"Boulder, CO 80301",06/12/14,,295000,40.06057,-105.210045,144 sqft garage,295000.0,295000,2600.0,2000.0,2200.0,2138.0,245000,0.0054,Multi Family,1989,408000.0,362000.0,384981.0,384981.0
"3191 9th St,",1.0,2.0,"Boulder, CO 80304",03/24/15,,725000,40.032694,-105.285931,"Garage - Attached, 260 sqft garage",725000.0,725000,3200.0,2300.0,2550.0,1410.0,490700,0.0054,Single Family,1950,848000.0,688000.0,764046.0,764046.0
"2535 Kenwood Dr,",3.0,4.0,"Boulder, CO 80305",04/27/15,,700000,39.988549,-105.261287,"Garage - Attached, 372 sqft garage",700000.0,700000,4200.0,2400.0,3200.0,2724.0,583300,0.0054,Single Family,1959,879000.0,742000.0,806467.0,806467.0
"36 Barcelona Dr,",3.0,5.0,"Boulder, CO 80303",09/03/14, 2,565500,39.986261,-105.178804,"Garage - Attached, Garage - Detached, Off street, 2 spaces, 600 sqft garage",565500.0,565500,4200.0,2400.0,3500.0,3500.0,507900,0.0054,Single Family,1972,913000.0,786000.0,845247.0,845247.0
"2805 Elm Ave,",1.0,3.0,"Boulder, CO 80305",07/27/15,,515000,39.997814,-105.258425,"Garage - Attached, 242 sqft garage",515000.0,515000,2900.0,2100.0,2400.0,1032.0,332200,0.0054,Single Family,1952,567000.0,508000.0,539938.0,539938.0
"2310 Jasper Ct,",2.0,3.0,"Boulder, CO 80304",01/08/15, 20,520000,40.03784,-105.266154,"Garage - Attached, 320 sqft garage",520000.0,520000,3500.0,2400.0,2950.0,1328.0,398900,0.0054,Single Family,1972,630000.0,547000.0,594442.0,594442.0
"3601 Arapahoe Ave UNIT 409,",1.0,1.0,"Boulder, CO 80303",08/29/14, 244,287500,40.015278,-105.248032,"Garage - Attached, 200 sqft garage",287500.0,287500,2400.0,1600.0,1750.0,746.0,251100,0.0054,Condo,2006,446000.0,230000.0,328082.0,328082.0
"3800 Colorado Ave APT E,",2.0,3.0,"Boulder, CO 80303",05/01/14, 222,400000,40.006001,-105.245886,"Garage - Attached, 239 sqft garage",400000.0,400000,2900.0,2100.0,2400.0,1225.0,354700,0.0054,Townhouse,1998,521000.0,462000.0,491356.0,491356.0
"1290 Cavan St,",2.0,3.0,"Boulder, CO 80303",06/17/15,,463600,40.009159,-105.136306,"Garage - Attached, 484 sqft garage",463600.0,463600,2900.0,2200.0,2400.0,2194.0,280200,0.0054,Single Family,1976,514000.0,451000.0,484606.0,484606.0
"3575 28th St APT 304,",1.75,2.0,"Boulder, CO 80301",09/30/13,,198000,40.039543,-105.258942,,198000.0,198000,1800.0,1200.0,1600.0,830.0,162600,0.0054,Condo,1984,280000.0,253000.0,266406.0,266406.0
"6240 Willow Ln,",2.0,3.0,"Boulder, CO 80301",06/03/15,,285200,40.0593,-105.208,Garage - Attached,285200.0,285200,2800.0,1600.0,2250.0,1224.0,,0.0054,Multi Family,1984,295000.0,245000.0,263221.0,263221.0
"5122 Williams Fork Trl APT 102,",2.0,3.0,"Boulder, CO 80301",08/06/15,,217500,40.066092,-105.200444,,217500.0,217500,2800.0,1500.0,1850.0,1256.0,114000,0.0054,Condo,1969,225000.0,190000.0,206604.0,206604.0
"1085 Broadway St APT 7,",2.0,3.0,"Boulder, CO 80302",04/20/16,,530100,40.006659,-105.27426,,530100.0,530100,2700.0,1700.0,2150.0,864.0,382300,0.0054,Condo,1988,513000.0,450000.0,484242.0,484242.0
"5459 Illini Way,",4.0,4.0,"Boulder, CO 80303",10/15/15,,946048,39.988402,-105.224968,"Garage - Attached, 528 sqft garage",946048.0,946048,4800.0,2400.0,3687.0,3866.0,595300,0.0054,Single Family,1986,998000.0,793000.0,932621.0,932621.0
"2707 Valmont Rd APT 202B,",1.0,1.0,"Boulder, CO 80304",11/06/15, 119,145800,40.030395,-105.260383,,145800.0,145800,1300.0,1100.0,1145.0,576.0,104600,0.0054,Condo,1972,169000.0,129000.0,149498.0,149498.0
"1927 Pine St APT C,",1.5,2.0,"Boulder, CO 80302",05/20/13,,404000,40.022238,-105.270855,"Carport, 2 spaces, 400 sqft garage",404000.0,404000,3100.0,2300.0,2550.0,1391.0,375000,0.0054,Condo,1981,745000.0,530000.0,631046.0,631046.0
"4543 Tally Ho Trl,",4.0,4.0,"Boulder, CO 80301",11/25/14, 36,551000,40.057194,-105.195188,"Garage - Attached, 552 sqft garage",551000.0,551000,3300.0,2500.0,2850.0,2818.0,469000,0.0054,Single Family,1985,716000.0,635000.0,675527.0,675527.0
"2960 19th St,",3.0,3.0,"Boulder, CO 80304",07/14/15,,735000,40.029943,-105.272329,"Garage - Attached, 239 sqft garage",735000.0,735000,4200.0,2600.0,3112.0,2617.0,509800,0.0054,Single Family,1957,1040000.0,696000.0,818922.0,818922.0
"280 Mountain King Rd,",2.0,3.0,"Boulder, CO 80302",02/03/16,,651000,40.030885,-105.395936,,651000.0,651000,3400.0,2400.0,2800.0,2331.0,434054,0.0054,Single Family,1986,763000.0,658000.0,699550.0,699550.0
"1226 Aikins Way,",2.0,4.0,"Boulder, CO 80305",09/02/15,,120000,39.976113,-105.239546,"Garage - Attached, 253 sqft garage",120000.0,120000,3100.0,2400.0,2775.0,2039.0,385500,0.0054,Single Family,1966,607000.0,543000.0,577970.0,577970.0
"600 Arapahoe Ave APT 3,",2.0,2.0,"Boulder, CO 80302",06/13/14, 325,350100,40.012687,-105.286928,"Carport, Off street, 1 space",350100.0,350100,2700.0,1800.0,2150.0,937.0,261000,0.0054,Condo,1974,602000.0,417000.0,514321.0,514321.0
"3701 Arapahoe Ave UNIT 207,",1.0,1.0,"Boulder, CO 80303",09/10/14, 326,300000,40.015854,-105.24778,"Garage - Attached, 200 sqft garage",300000.0,300000,2400.0,1700.0,1950.0,1032.0,268000,0.0054,Condo,2008,462000.0,370000.0,420413.0,420413.0
"4095 Moorhead Ave,",2.0,4.0,"Boulder, CO 80305",07/10/13,,401500,39.991013,-105.24366,"Garage - Attached, 2 spaces, 418 sqft garage",401500.0,401500,3100.0,2300.0,2600.0,1521.0,334300,0.0054,Single Family,1960,572000.0,508000.0,534656.0,534656.0
"1890 Tansy Pl,",3.0,3.0,"Boulder, CO 80304",04/21/14, 79,645000,40.058714,-105.273054,"Garage - Attached, 373 sqft garage",645000.0,645000,4400.0,2800.0,3695.0,3315.0,625600,0.0054,Single Family,2006,944000.0,814000.0,865634.0,865634.0
"70 Benthaven Pl,",3.0,4.0,"Boulder, CO 80305",06/16/14, 275,524900,39.974519,-105.261706,"Garage - Detached, 456 sqft garage",524900.0,524900,3600.0,2400.0,2950.0,1766.0,445400,0.0054,Townhouse,1973,650000.0,554000.0,601794.0,601794.0
"4869 Kellogg Cir,",1.5,5.0,"Boulder, CO 80303",07/05/13,,792000,40.010315,-105.233641,"Garage - Attached, 462 sqft garage",792000.0,792000,4200.0,2600.0,3500.0,3638.0,643700,0.0054,Single Family,2009,994000.0,900000.0,946918.0,946918.0
"2807 Sundown Ln APT 106,",2.0,2.0,"Boulder, CO 80303",04/25/14, 340,305000,40.010538,-105.25773,"Garage - Attached, 180 sqft garage",305000.0,305000,2700.0,1900.0,2200.0,1250.0,274300,0.0054,Condo,1986,398000.0,360000.0,379472.0,379472.0
"1110 Poplar Ave,",2.5,3.0,"Boulder, CO 80304",03/12/15, 235,636759,40.046098,-105.283083,"Garage - Attached, 240 sqft garage",636759.0,636759,3600.0,2500.0,2995.0,1806.0,445000,0.0054,Townhouse,1976,726000.0,651000.0,685331.0,685331.0
"4110 S Hampton Cir,",3.0,3.0,"Boulder, CO 80301",02/28/14,,625000,40.047263,-105.247088,"Garage - Attached, 457 sqft garage",625000.0,625000,4300.0,2600.0,3295.0,3226.0,564300,0.0054,Single Family,1996,883000.0,791000.0,841396.0,841396.0
"3210 Iron Forge Pl APT 106,",1.0,1.0,"Boulder, CO 80301",11/06/15,,379000,40.027114,-105.251503,"Garage - Attached, 190 sqft garage",379000.0,379000,2400.0,1600.0,1795.0,864.0,267000,0.0054,Condo,2005,401000.0,363000.0,381800.0,381800.0
"3171 9th St,",1.0,3.0,"Boulder, CO 80304",07/22/13,,821000,40.032263,-105.285929,"Garage - Detached, 216 sqft garage",821000.0,821000,4500.0,2500.0,3200.0,1484.0,657700,0.0054,Single Family,1927,1000000.0,873000.0,939081.0,939081.0
